"Marché_National_Produit";"Catégorie_Produit";"Type_Produit";"Code_Référence";"Date_Dernière_Mise_A_Jour_Du_Dossier";"Nom_Marque_Produit";"Nom_Sous-type_Marque_Produit";"Filtre_Produit";"Unités_Conditionnement_Produit";"Type_Conditionnement_Produit";"Type_Numéro_Produit";"Numéro_Produit";"Date_Notification";"Date_Lancement_Produit";"Longueur_Produit";"Diamètre_Produit";"Poids_Produit";"Poids_Tabac_Produit";"Longueur_Filtre_Produit";"Ventilation_Filtre_Cigarette";"Baisse_Pression_Filtre_Cigarette_Fermé";"Baisse_Pression_Filtre_Cigarette_Ouvert";"Émission_Goudron";"Émission_Nicotine";"Émission_CO"
"FR";"Produit du tabac";"Cigarette";"GAULOISES BLONDES RED [09485A7FB3C51F66]";28/8/2020 14:24:00;"Gauloises Blondes Red";"Gauloises Blondes Red";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"3707";25/11/2016 08:35:35;20/5/2016 00:00:00;83.00;7.80;795.00;513.00;27.00;31.00;128.00;97.00;7.00;0.60;9.00
"FR";"Produit du tabac";"Cigarette";"GAULOISES BLONDES RED [1BC38266C1009F41]";28/8/2020 14:24:00;"Gauloises Blondes Red";"Gauloises Blondes Red";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"3679";25/11/2016 08:35:35;28/11/2014 00:00:00;83.00;7.80;795.00;513.00;27.00;31.00;128.00;97.00;7.00;0.60;9.00
"FR";"Produit du tabac";"Cigarette";"GAULOISES BLONDES RED [2025000AE9B7EC78]";21/8/2020 12:59:00;"Gauloises Blondes Red";"Gauloises Blondes Red";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"3697";13/3/2017 15:38:04;20/5/2016 00:00:00;83.00;7.80;795.00;513.00;27.00;31.00;128.00;97.00;7.00;0.60;9.00
"FR";"Produit du tabac";"Cigarette";"GAULOISES BLONDES RED [3B685738625E26A7]";9/9/2020 16:45:00;"Gauloises Blondes Red";"Gauloises Blondes Red";"filtre";25.00;"Pochette à rabat";"SKU";"55270";15/3/2017 13:17:44;20/5/2016 00:00:00;83.00;7.80;795.00;513.00;27.00;31.00;128.00;97.00;7.00;0.60;9.00
"FR";"Produit du tabac";"Cigarette";"GAULOISES BLONDES RED [3CB46DC0BBB3A2F7]";11/9/2020 15:40:00;"Gauloises Blondes Red";"Gauloises Blondes Red";"filtre";400.00;"Emballage multiple";"SKU";"4216";31/3/2017 08:50:02;20/5/2016 00:00:00;83.00;7.80;797.00;0.00;27.00;31.00;118.00;90.00;8.00;0.60;8.00
"FR";"Produit du tabac";"Cigarette";"GAULOISES BLONDES RED [49F94BDA0FDC3470]";9/9/2020 16:45:00;"Gauloises Blondes Red";"Gauloises Blondes Red";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"50775";15/3/2017 13:17:44;20/5/2016 00:00:00;83.00;7.80;795.00;513.00;27.00;31.00;128.00;97.00;7.00;0.60;9.00
"FR";"Produit du tabac";"Cigarette";"GAULOISES BLONDES RED [4EEA4C9DFECD06EA]";21/8/2020 12:59:00;"Gauloises Blondes Red";"Gauloises Blondes Red";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"3707";13/3/2017 15:38:04;20/5/2016 00:00:00;83.00;7.80;795.00;513.00;27.00;31.00;128.00;97.00;7.00;0.60;9.00
"FR";"Produit du tabac";"Cigarette";"GAULOISES BLONDES RED [530BF159D1B81658]";16/9/2020 16:49:00;"Gauloises Blondes Red";"Gauloises Blondes Red";"filtre";25.00;"Pochette à rabat";"SKU";"55270";21/2/2017 12:53:10;20/5/2016 00:00:00;83.00;7.80;795.00;513.00;27.00;31.00;128.00;97.00;7.00;0.60;9.00
"FR";"Produit du tabac";"Cigarette";"GAULOISES BLONDES RED [5F8F5E2DF92735F8]";9/9/2020 16:45:00;"Gauloises Blondes Red";"Gauloises Blondes Red";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"3707";15/3/2017 13:17:44;20/5/2016 00:00:00;83.00;7.80;795.00;513.00;27.00;31.00;128.00;97.00;7.00;0.60;9.00
"FR";"Produit du tabac";"Cigarette";"GAULOISES BLONDES RED [615C4FA0856757F6]";9/9/2020 16:45:00;"Gauloises Blondes Red";"Gauloises Blondes Red";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"3697";15/3/2017 13:17:44;20/5/2016 00:00:00;83.00;7.80;795.00;513.00;27.00;31.00;128.00;97.00;7.00;0.60;9.00
"FR";"Produit du tabac";"Cigarette";"GAULOISES BLONDES RED [81ED936D8CFFACED]";28/8/2020 14:24:00;"Gauloises Blondes Red";"Gauloises Blondes Red";"filtre";25.00;"Pochette à rabat";"SKU";"55270";25/11/2016 08:35:35;20/5/2016 00:00:00;83.00;7.80;795.00;513.00;27.00;31.00;128.00;97.00;7.00;0.60;9.00
