Marché_National_Produit,Catégorie_Produit,Type_Produit,Code_Référence,Date_Dernière_Mise_A_Jour_Du_Dossier,Nom_Marque_Produit,Nom_Sous-type_Marque_Produit,Filtre_Produit,Unités_Conditionnement_Produit,Poids_NET_Conditionnement_Produit,Type_Conditionnement_Produit,Type_Numéro_Produit,Numéro_Produit,Date_Notification,Date_Lancement_Produit,Longueur_Produit,Diamètre_Produit,Poids_Produit,Poids_Tabac_Produit,Longueur_Filtre_Produit,Teneur_Totale_Nicotine_Tabac_Rouler_Pipe,Teneur_Nicotine_Base_Tabac_Rouler_Pipe,Teneur_Nicotine_Sans_Combusion,Teneur_Nicotine_Base_Sans_Combusion,pH_Sans_Combusion,Humidité_Sans_Combustion
FR,Produit du tabac,Cigare,BALMORAL DOMINICAN SELECTION CORONA [9C81A344C3B60057],5/2/2020 11:39:00,Balmoral Dominican Selection,Corona,sans filtre,500,NA,Boîte avec couvercle coulissant,SKU,497895,2/8/2016 10:25:06,1/1/2001 00:00:00,142,16.6,906800,9066.69,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,BALMORAL DOMINICAN SELECTION CORONA TUBOS [FA36B69F9A3BF4E3],5/2/2020 11:39:00,Balmoral Dominican Selection,Corona Tubos,sans filtre,500,NA,Boîte avec couvercle coulissant,SKU,490282,2/8/2016 10:25:06,1/1/2001 00:00:00,142,16.6,906800,9066.69,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,BALMORAL DOMINICAN SELECTION PANATELA [E9A78CEE1F48ED8A],5/2/2020 11:39:00,Balmoral Dominican Selection,Panatela,sans filtre,500,NA,Boîte avec couvercle coulissant,SKU,498554,2/8/2016 13:01:52,1/1/2007 00:00:00,138,14.6,692000,6918.69,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,BALMORAL DOMINICAN SELECTION SMALL PANATELA [2398F8AF6AF7DF0D],5/2/2020 11:39:00,Balmoral Dominican Selection,Small Panatela,sans filtre,500,NA,Boîte avec couvercle coulissant,SKU,498553,2/8/2016 13:12:41,1/1/2002 00:00:00,110,12.2,331200,3310.69,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,BALMORAL ROYAL SELECTION CLARO CORONA [0C044AD6F3DA81CB],13/2/2020 13:45:00,Balmoral Royal Selection,Claro Corona,sans filtre,2000,NA,Boîte à couvercle basculant,SKU,497886,21/7/2016 14:12:48,11/6/2012 00:00:00,149,16.8,1020000,10188.18,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,BALMORAL ROYAL SELECTION CLARO ROBUSTO [4094A753730055AF],19/2/2020 13:46:00,Balmoral Royal Selection,Claro Robusto,sans filtre,2000,NA,Boîte à couvercle basculant,SKU,497887,22/7/2016 14:27:25,11/6/2012 00:00:00,130,20.6,1340000,13389.61,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,BALMORAL ROYAL SELECTION MADURO ROBUSTO [2C6B01FB38D20CC0],19/2/2020 13:46:00,Balmoral Royal Selection,Maduro Robusto,sans filtre,2000,NA,Boîte à couvercle basculant,SKU,497888,22/7/2016 14:45:08,11/6/2012 00:00:00,130,20.6,1370000,13689.69,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,BALMORAL ROYAL SELECTION RESERVA PERLA [8EF7D74285688122],13/2/2020 13:45:00,Balmoral Royal Selection,Reserva Perla,sans filtre,2000,NA,Boîte à couvercle basculant,SKU,497889,22/7/2016 11:55:06,11/7/2012 00:00:00,105,16,710000,7085.64,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,BALMORAL ROYAL SELECTION RESERVA TORO [594AF44FD6A279E2],19/8/2020 14:54:00,Balmoral Royal Selection,Reserva Toro,sans filtre,2000,NA,Boîte à couvercle basculant,SKU,497890,21/7/2016 12:50:19,11/6/2012 00:00:00,140,21.8,1630000,16285.64,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,BEAST ROBUSTO [EF9DBC4E2D490708],20/2/2020 15:58:00,Beast,Robusto,sans filtre,100,NA,Pochette à maintien vertical avec rabat replié,-,592,16/11/2017 15:54:34,1/12/2017 00:00:00,125,20,1350000,11519.42,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,BEAST SHORT ROBUSTO [236664DED1D5FD01],14/8/2020 10:09:00,Beast,Short Robusto,sans filtre,100,NA,Pochette à maintien vertical avec rabat replié,-,590,16/11/2017 15:54:34,1/12/2017 00:00:00,100,21,1300000,11297.77,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,BEAST TORO [819CCFFB99FBB437],14/8/2020 10:09:00,Beast,Toro,sans filtre,100,NA,Pochette à maintien vertical avec rabat replié,-,596,16/11/2017 15:54:34,1/12/2017 00:00:00,150,20,1550000,13163.50,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,BENTLEY BELICOSO [A145AF4584F38A61],8/1/2020 12:20:00,Bentley,Belicoso,sans filtre,500,NA,Boîte pliable,-,150505,3/4/2019 17:21:15,11/9/2017 00:00:00,152,20.6,1588000,15830.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,BENTLEY CHURCHILLS [DAC72C444CC45349],8/1/2020 12:20:00,Bentley,Churchills,sans filtre,500,NA,Boîte pliable,-,150305,3/4/2019 17:21:15,11/9/2017 00:00:00,178,21.4,2032000,20250.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,BENTLEY CORONA [338E8ED22D8274CF],8/1/2020 12:20:00,Bentley,Corona,sans filtre,500,NA,Boîte pliable,-,150205,3/4/2019 17:23:54,11/9/2017 00:00:00,140,18.3,1162000,11590.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,BENTLEY HALF CORONA [AFD702643080FFD8],8/1/2020 12:20:00,Bentley,Half Corona,sans filtre,500,30,Boîte pliable,-,150405,3/4/2019 17:21:15,11/9/2017 00:00:00,95,18.3,794000,7910.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,BENTLEY ROBUSTO [35370345E5FB72FD],8/1/2020 12:20:00,Bentley,Robusto,sans filtre,500,NA,Boîte pliable,-,150105,3/4/2019 17:21:15,11/9/2017 00:00:00,127,19.8,1256000,12510.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,BESPOKE CIGARS  [4C5DF8ED58A4FFAF],27/1/2020 12:31:00,Bespoke Cigars,NA,sans filtre,2000,NA,Boîte à couvercle basculant,-,01410-12-20020,22/11/2016 15:27:11,15/1/2017 00:00:00,127,25.4,1750000,16913.75,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,BESPOKE CIGARS  [99F009EC30A92006],27/1/2020 12:31:00,Bespoke Cigars,NA,sans filtre,2500,NA,Boîte à glissière,-,01410-16-20050,22/11/2016 15:27:01,1/9/2019 00:00:00,101.6,18.26,600000,5799.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,BESPOKE CIGARS  [B9032345B2ACE361],27/1/2020 12:31:00,Bespoke Cigars,NA,sans filtre,5000,NA,Boîte à glissière,-,01410-16-20050,22/11/2016 15:27:01,15/1/2017 00:00:00,101.6,18.26,600000,5799.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,BLANCO LIGA EXCLUSIVA DE FAMILIA CONNECTICUT TORO [D3993342EA4ABF41],27/1/2020 19:56:00,Blanco,Liga Exclusiva de Familia Connecticut Toro,sans filtre,2000,NA,Fagot,-,962,11/7/2018 10:52:42,24/3/2017 00:00:00,152.4,21.43,1620000,15957.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,BLANCO LIGA EXCLUSIVA DE FAMILIA CONNECTICUT TORO [D535F51FBA8A529F],27/1/2020 19:56:00,Blanco,Liga Exclusiva de Familia Connecticut Toro,sans filtre,2000,NA,Boîte à couvercle basculant,-,909,11/7/2018 10:52:42,24/3/2017 00:00:00,152.4,21.43,1620000,15957.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,BLANCO NINE TORO [5BF13DC28AE15C29],27/1/2020 19:56:00,Blanco,Nine Toro,sans filtre,2000,NA,Fagot,-,955,11/7/2018 10:52:42,24/3/2017 00:00:00,152.4,20.64,1610000,15858.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,BLANCO NINE TORO [A1658C5E4CBA76AA],27/1/2020 19:56:00,Blanco,Nine Toro,sans filtre,2000,NA,Boîte à couvercle basculant,-,367,11/7/2018 10:52:42,24/3/2017 00:00:00,152.4,20.64,1610000,15858.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,BOLIVAR BELICOSOS FINOS [5F92C135CD0CEFAC],18/4/2017 17:31:00,BOLIVAR,BELICOSOS FINOS,sans filtre,2500,NA,Boîte à couvercle basculant,SKU,10.8006.01.0190,4/1/2017 15:14:39,1/1/2015 00:00:00,140,20.64,1245000,12448.80,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,BOLIVAR BELICOSOS FINOS [FA2CDADB05DC571D],18/4/2017 17:31:00,BOLIVAR,BELICOSOS FINOS,sans filtre,2500,NA,Boîte à glissière,SKU,10.8006.01.0550,4/1/2017 15:14:39,1/1/2015 00:00:00,140,20.64,1245000,12448.80,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,BOLIVAR CORONAS JUNIOR [EC268F9A50D9092F],18/4/2017 17:30:00,BOLIVAR,CORONAS JUNIOR,sans filtre,2500,NA,Boîte à couvercle basculant,SKU,10.7052.01.0190,4/1/2017 15:14:39,1/1/2015 00:00:00,110,16.67,746000,7459.30,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,BOLIVAR LIBERTADOR (CDH) [85027F9F09A13FCD],20/4/2017 11:49:00,BOLIVAR,LIBERTADOR (CDH),sans filtre,1000,NA,Boîte à couvercle basculant,SKU,10.9111.01.0647,20/4/2017 11:49:11,1/1/2015 00:00:00,164,21.43,1665000,16648.30,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,BOLIVAR MUNDIALES - 2017 [BE37B4DF8E18567D],18/4/2017 17:25:00,BOLIVAR,MUNDIALES - 2017,sans filtre,300,NA,Boîte pliante à couvercle basculant,SKU,12.9139.01.1080,7/4/2017 16:42:31,1/9/2017 00:00:00,160,22.23,1684000,16838.30,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,BOLIVAR SOBERANO - 2018 [7A1D96C0D826AF1B],3/5/2018 10:10:00,BOLIVAR,SOBERANO - 2018,sans filtre,1000,NA,Boîte à glissière,SKU,11.9136.01.2400,3/5/2018 10:10:15,1/9/2018 00:00:00,140,21.43,1421000,14208.60,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,BOLIVAR SUPER CORONAS - 2014 [385D75027447C112],18/4/2017 17:29:00,BOLIVAR,SUPER CORONAS - 2014,sans filtre,2500,NA,Boîte à couvercle basculant,SKU,11.8044.01.0690,4/1/2017 15:14:39,1/1/2015 00:00:00,140,19.05,1197000,11968.80,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,BOLIVAR TIEMPO - 2017 [DAFBC221B044BA4F],18/4/2017 17:25:00,BOLIVAR,TIEMPO - 2017,sans filtre,1000,NA,Boîte à couvercle basculant,SKU,15.9133.01.0040,7/4/2017 16:42:31,1/9/2017 00:00:00,150,21.43,1523000,15228.50,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,BOLIVAR TUBOS N°1 [8AD9299F04F89DFB],18/4/2017 17:32:00,BOLIVAR,BOLIVAR TUBOS N°1,sans filtre,2500,NA,Boîte à couvercle basculant,SKU,10.8016.01.0290,4/1/2017 15:14:39,1/1/2015 00:00:00,142,16.67,929000,9289.10,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,BOLIVAR TUBOS N°2 [2A60A96AB2D110CB],18/4/2017 18:55:00,BOLIVAR,BOLIVAR TUBOS N°2,sans filtre,2500,NA,Boîte à couvercle basculant,SKU,10.7050.01.0290,6/1/2017 09:31:57,1/1/2015 00:00:00,129,16.67,846000,8459.20,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,BOLIVAR TUBOS N°3 [8B0E53FA47FE8AC0],18/4/2017 17:32:00,BOLIVAR,BOLIVAR TUBOS N°3,sans filtre,2500,NA,Boîte à couvercle basculant,SKU,10.7072.01.0290,4/1/2017 15:14:39,1/1/2015 00:00:00,125,13.49,527000,5269.50,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,BRUN DEL RE LIMITED 1638 EPISODIO 2 SUPREMO [54583CD49F3D2C31],1/6/2018 15:05:00,Brun del Re,Limited 1638 Episodio 2 Supremo,sans filtre,3000,NA,Boîte à couvercle basculant,-,000991,1/6/2018 15:05:22,1/1/2018 00:00:00,15.2,2.38,2050000,20193.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,BRUN DEL RE LIMITED 1638 EPISODIO 2 SUPREMO [644EE36A93C57FCE],1/6/2018 15:05:00,Brun del Re,Limited 1638 Episodio 2 Supremo,sans filtre,1000,NA,Boîte en carton,-,000992,1/6/2018 15:05:22,1/1/2018 00:00:00,15.2,2.38,2050000,20193.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,BRUN DEL RE LIMITED 1787 LIBERTAD SUPREMO [10EE327449053C8F],1/6/2018 15:05:00,Brun del Re,Limited 1787 Libertad Supremo,sans filtre,1000,NA,Boîte en carton,-,000989,1/6/2018 15:05:22,1/1/2018 00:00:00,15.2,2.38,2050000,20193.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,BRUN DEL RE LIMITED 1787 LIBERTAD SUPREMO [7783EBB1D85DCFC8],1/6/2018 15:05:00,Brun del Re,Limited 1787 Libertad Supremo,sans filtre,3000,NA,Boîte à couvercle basculant,-,000988,1/6/2018 15:05:22,1/1/2018 00:00:00,15.2,2.38,2050000,20193.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,BRUN DEL RE PREMIUM ROBUSTO [699DD7A244E71FF2],1/6/2018 15:05:00,Brun del Re,Premium Robusto,sans filtre,2500,NA,Boîte à couvercle basculant,-,000664,1/6/2018 15:05:22,1/1/2018 00:00:00,12.7,1.98,1280000,12608.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,BRUN DEL RE PREMIUM ROBUSTO [8C7CE59667919A61],1/6/2018 15:05:00,Brun del Re,Premium Robusto,sans filtre,500,NA,Boîte en carton,-,000734,1/6/2018 15:05:22,1/1/2018 00:00:00,12.7,1.98,1280000,12608.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,CABAIGUAN GUAPOS RX MADURO  [A5C245B58A7CF5D7],17/9/2020 16:06:00,Cabaiguan Guapos RX Maduro,NA,sans filtre,2000,NA,Boîte à couvercle basculant,SKU,GuapoRXmad,21/8/2018 20:17:57,16/7/2004 00:00:00,5.25,50,1300000,12985.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,CAIN DAYTONA [1C26C52BF1E398B2],9/9/2020 22:01:00,Cain,Daytona,sans filtre,2400,NA,Boîte à glissière,-,00221-16-90030,10/11/2016 17:56:09,1/1/2015 00:00:00,1,1,1265000,1.00,1,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,CAIN DAYTONA [999AA8CC270E71C5],9/9/2020 22:01:00,Cain,Daytona,sans filtre,2400,NA,Boîte à glissière,-,00221-16-90030,10/11/2016 17:56:09,1/1/2015 00:00:00,1,1,1265000,1.00,1,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,CAIN F [BFE36D31EA44C7B7],24/12/2018 17:59:00,Cain,F,sans filtre,2400,NA,Boîte à glissière,-,00221-16-90034,7/2/2017 18:40:29,1/1/2015 00:00:00,0,0,1610000,0.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,CAIN SUN GROWN [0BA78383378A4DF5],28/3/2018 18:27:00,Cain,Sun Grown,sans filtre,2400,NA,Boîte à glissière,-,00221-18-90047,28/3/2018 18:26:52,1/1/2015 00:00:00,152,23.8,102000000,23800.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,CAMACHO AMERICAN BARREL AGED ROBUSTO [E2CA803EFC700262],6/8/2020 09:33:00,Camacho,Camacho American Barrel Aged Robusto,sans filtre,400,96,Boîte avec couvercle coulissant,-,104500,19/11/2016 08:40:50,20/5/2016 00:00:00,127,20,1410000,14087.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,CAMACHO CONNECTICUT ROBUSTO [5EEB30ACC50A1069],21/2/2020 11:00:00,Camacho,Camacho Connecticut Robusto,sans filtre,400,94,Boîte avec couvercle coulissant,-,104492,14/11/2016 13:52:52,20/5/2016 00:00:00,127,20,1240000,12389.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,CAMACHO CONNECTICUT ROBUSTO [6CAD3C74D14ECB88],21/2/2020 11:00:00,Camacho,Camacho Connecticut Robusto,sans filtre,400,26,Boîte avec couvercle coulissant,-,104491,14/11/2016 13:52:52,1/5/2018 00:00:00,127,20,1240000,12389.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,CAMACHO CONNECTICUT ROBUSTO [D9539530564C0CDA],21/2/2020 11:00:00,Camacho,Camacho Connecticut Robusto,sans filtre,1000,1180,Boîte à couvercle basculant,-,48874,14/11/2016 13:52:52,20/5/2016 00:00:00,127,20,1240000,12389.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,CAMACHO CONNECTICUT ROBUSTO [E45D7BA0B1DA9A3A],21/2/2020 11:00:00,Camacho,Camacho Connecticut Robusto,sans filtre,2000,910,Boîte à couvercle basculant,-,48970,14/11/2016 13:52:52,1/4/2020 00:00:00,127,20,1240000,12389.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,CAMACHO COROJO ROBUSTO [1BE37774316F2AE9],20/2/2020 16:20:00,Camacho,Camacho Corojo Robusto,sans filtre,1000,1260,Boîte à couvercle basculant,-,48875,14/11/2016 13:56:59,20/5/2016 00:00:00,127,20,1195000,11939.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,CAMACHO COROJO ROBUSTO [76726AABDB15098C],20/2/2020 16:20:00,Camacho,Camacho Corojo Robusto,sans filtre,2000,990,Boîte à couvercle basculant,-,48999,14/11/2016 13:56:59,1/4/2020 00:00:00,127,20,1195000,11939.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,CAMACHO COROJO ROBUSTO [CEB7D120E62161E4],20/2/2020 16:20:00,Camacho,Camacho Corojo Robusto,sans filtre,400,98,Boîte avec couvercle coulissant,-,104484,14/11/2016 13:56:59,20/5/2016 00:00:00,127,20,1195000,11939.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,CAMACHO COROJO ROBUSTO [FEDDEB86020395CC],20/2/2020 16:20:00,Camacho,Camacho Corojo Robusto,sans filtre,400,26,Boîte avec couvercle coulissant,-,104483,14/11/2016 13:56:59,1/5/2018 00:00:00,127,20,1195000,11939.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,CAMACHO CRIOLLO ROBUSTO [160F424E7C248A12],20/2/2020 16:22:00,Camacho,Camacho Criollo Robusto,sans filtre,400,26,Boîte avec couvercle coulissant,-,104487,14/11/2016 13:57:02,1/5/2018 00:00:00,127,20,1125000,11240.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,CAMACHO CRIOLLO ROBUSTO [8929D8D834422A4D],20/2/2020 16:22:00,Camacho,Camacho Criollo Robusto,sans filtre,400,94,Boîte avec couvercle coulissant,-,104488,14/11/2016 13:57:02,20/5/2016 00:00:00,127,20,1125000,11240.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,CAMACHO CRIOLLO ROBUSTO [B79AAF0EBBCA5F7D],20/2/2020 16:22:00,Camacho,Camacho Criollo Robusto,sans filtre,2000,940,Boîte à couvercle basculant,-,48962,14/11/2016 13:57:02,1/5/2020 00:00:00,127,20,1125000,11240.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,CAMACHO CRIOLLO ROBUSTO [F15C97183DCB7A8F],20/2/2020 16:22:00,Camacho,Camacho Criollo Robusto,sans filtre,1000,1200,Boîte à couvercle basculant,-,48876,14/11/2016 13:57:02,20/5/2016 00:00:00,127,20,1125000,11240.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,CAMACHO ECUADOR ROBUSTO [5F9E1824BD1E09E9],20/2/2020 16:23:00,Camacho,Camacho Ecuador Robusto,sans filtre,400,94,Boîte avec couvercle coulissant,-,104496,14/11/2016 13:56:36,20/5/2016 00:00:00,152,22,1390000,13887.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,CAMACHO ECUADOR ROBUSTO [CEAFB279E8C6DBB9],20/2/2020 16:23:00,Camacho,Camacho Ecuador Robusto,sans filtre,2000,900,Boîte à couvercle basculant,-,56038,14/11/2016 13:56:36,20/5/2016 00:00:00,152,22,1390000,13887.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,CAMACHO SCORPION BLACK ROBUSTO [982940FE4CAB6199],1/9/2020 07:35:00,Camacho,Camacho Scorpion Black Robusto,sans filtre,500,3,Fagot,-,115456,1/4/2019 14:56:37,1/3/2019 00:00:00,127,20,1270000,12687.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,CAMACHO SCORPION YELLOW ROBUSTO [B05A9E3772B67441],1/9/2020 07:36:00,Camacho,Camacho Scorpion Yellow Robusto,sans filtre,500,3,Fagot,-,115457,1/4/2019 14:49:33,1/3/2019 00:00:00,127,20,1280000,12787.00,0,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,CANDLELIGHT CORONA HAVANA FILLER [A10B062AF7269D01],17/1/2020 09:21:00,Candlelight,corona havana filler,sans filtre,500,NA,Boîte à glissière,GTIN,04012922837219,19/11/2016 17:10:03,15/6/2018 00:00:00,125,17,605000,6050.00,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,CAO CHAMPIONS SAMPLER WB 10 [4B99565F2EA87024],17/1/2020 08:10:00,CAO,Champions Sampler WB 10,sans filtre,1000,NA,Boîte à couvercle basculant,SKU,32405120,18/6/2019 15:08:00,1/7/2019 00:00:00,177.8,21.4,1688000,16867.56,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,CAO CONSIGLIERE ASSOCIATE 20 [DE70901076078383],10/2/2020 17:03:00,CAO,Consigliere Associate 20,sans filtre,2000,NA,Boîte à couvercle basculant,SKU,32404132,2/4/2019 13:55:45,1/8/2019 00:00:00,127,20.6,1425000,13835.69,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,CAO CONSIGLIERE SOLDIER 20 [2B185CF3A03544F1],11/2/2020 10:07:00,CAO,Consigliere Soldier 20,sans filtre,2000,NA,Boîte à couvercle basculant,SKU,32404579,2/4/2019 13:55:45,11/5/2020 00:00:00,152.4,21.4,1783000,17775.98,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,CAO CONSIGLIERE SOLDIER 20 [D5B69E6E11576D1B],11/2/2020 10:07:00,CAO,Consigliere Soldier 20,sans filtre,2000,NA,Boîte à couvercle basculant,SKU,32407650,2/4/2019 13:55:45,1/8/2019 00:00:00,152.4,21.4,1783000,17775.98,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,CAO FLATHEAD BIG BLOCK 770 24 [D0CF61C88CA36664],10/2/2020 17:07:00,CAO,Flathead Big Block 770 24,sans filtre,2400,NA,Boîte à couvercle basculant,SKU,32405294,13/12/2017 16:01:44,1/10/2019 00:00:00,178,28,4014000,40115.51,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,CAO HOMMAGE TO NICARAGUA LE 2019 [48FDD7102BB04E5D],17/1/2020 08:10:00,CAO,Hommage to Nicaragua LE 2019,sans filtre,1000,NA,Boîte à couvercle basculant,SKU,32405130,1/7/2019 13:32:00,1/8/2019 00:00:00,152.4,23,1987000,19855.36,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,CAO ORELLANA TORO 20 [3B7EBB66013F9782],17/1/2020 08:10:00,CAO,Orellana Toro 20,sans filtre,2000,NA,Boîte à couvercle basculant,SKU,32405174,28/8/2019 17:16:37,1/1/2020 00:00:00,152.4,20.6,1984000,19827.90,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,CAO ORELLANA TORO 20 [E7981AA16C912C45],17/1/2020 08:10:00,CAO,Orellana Toro 20,sans filtre,2000,NA,Boîte à couvercle basculant,SKU,32405175,28/8/2019 17:16:37,1/1/2020 00:00:00,152.4,20.6,1984000,19827.90,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,CAO OSA SOL LOT 54 25 [4299D0380DB0463D],14/1/2020 07:42:00,CAO,Osa Sol Lot 54 25,sans filtre,2500,NA,Boîte à couvercle basculant,SKU,32403876,16/11/2016 18:54:13,1/8/2019 00:00:00,152,21,1669000,16684.94,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,CAO OSA SOL LOT 54 25 [FC52AA0D42A5D447],14/1/2020 07:42:00,CAO,Osa Sol Lot 54 25,sans filtre,2500,NA,Boîte à couvercle basculant,SKU,32403877,16/11/2016 18:54:13,1/8/2019 00:00:00,152,21,1669000,16684.94,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,CAO OSA SOL LOT 58 25 [15859BE0D4CDB873],10/2/2020 17:07:00,CAO,Osa Sol Lot 58 25,sans filtre,2500,NA,Boîte à couvercle basculant,SKU,32403880,16/11/2016 18:05:45,1/8/2019 00:00:00,165,23,2159000,21583.46,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,CAO OSA SOL LOT 58 25 [61D520BD96F1D7B6],10/2/2020 17:07:00,CAO,Osa Sol Lot 58 25,sans filtre,2500,NA,Boîte à couvercle basculant,SKU,32403881,16/11/2016 18:05:45,1/8/2019 00:00:00,165,23,2159000,21583.46,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,CAO OSA SOL LOT T 25 [5574D31A075B0627],14/1/2020 11:00:00,CAO,Osa Sol Lot T 25,sans filtre,2500,NA,Boîte à couvercle basculant,SKU,32402936,16/11/2016 18:00:30,1/8/2019 00:00:00,114,20,1053000,10522.24,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,CAO OSA SOL LOT T 25 [5C8BED3C05CB02E7],14/1/2020 11:00:00,CAO,Osa Sol Lot T 25,sans filtre,2500,NA,Boîte à couvercle basculant,SKU,32402935,16/11/2016 18:00:30,1/8/2019 00:00:00,114,20,1053000,10522.24,NA,NA,NA,NA,NA,NA,NA
FR,Produit du tabac,Cigare,CAO PILON CHURCHILL 20 [7A1EBE9D93C66CAB],11/2/2020 16:46:00,CAO,Pilon Churchill 20,sans filtre,2000,NA,Boîte à couvercle basculant,SKU,32403156,9/1/2017 18:23:36,1/8/2019 00:00:00,191,19,1588000,15874.46,NA,NA,NA,NA,NA,NA,NA
